Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total
2019,8,2019-10-27,ATL,20,1,SEA,27,7.5,48.5
2019,10,2019-11-10,ATL,26,0,NOR,9,14.0,51.5
2019,11,2019-11-17,ATL,29,0,CAR,3,3.5,49.0
2019,12,2019-11-24,ATL,22,1,TAM,35,-3.5,51.5
2019,13,2019-11-28,ATL,18,1,NOR,26,7.0,48.0
2019,14,2019-12-08,ATL,40,1,CAR,20,-3.5,48.0
2019,15,2019-12-15,ATL,29,0,SFO,22,10.5,50.0
2019,16,2019-12-22,ATL,24,1,JAX,12,-7.5,48.0
2019,17,2019-12-29,ATL,28,0,TAM,22,1.0,48.0
2019,1,2019-09-08,BUF,17,0,NYJ,16,2.5,41.0
2019,2,2019-09-15,BUF,28,0,NYG,14,-1.0,44.5
2019,3,2019-09-22,BUF,21,1,CIN,17,-5.5,43.5
2019,4,2019-09-29,BUF,10,1,NWE,16,7.0,41.5
2019,5,2019-10-06,BUF,14,0,OTI,7,3.5,39.5
2019,7,2019-10-20,BUF,31,1,MIA,21,-17.0,42.5
2019,8,2019-10-27,BUF,13,1,PHI,31,-1.0,39.5
2019,9,2019-11-03,BUF,24,1,WAS,9,-10.5,37.0
2019,10,2019-11-10,BUF,16,0,CLE,19,3.0,42.0
2019,11,2019-11-17,BUF,37,0,MIA,20,-7.0,41.5
2019,12,2019-11-24,BUF,20,1,DEN,3,-3.5,37.0
2019,13,2019-11-28,BUF,26,0,DAL,15,6.5,46.5
2019,14,2019-12-08,BUF,17,1,RAV,24,6.5,44.0
2019,15,2019-12-15,BUF,17,0,PIT,10,1.0,37.0
2019,16,2019-12-21,BUF,17,0,NWE,24,7.0,38.5
2019,17,2019-12-29,BUF,6,1,NYJ,13,1.5,37.0
2019,1,2019-09-08,CAR,27,1,RAM,30,1.5,49.5
2019,2,2019-09-12,CAR,14,1,TAM,20,-6.5,48.0
2019,3,2019-09-22,CAR,38,0,CRD,20,2.5,46.0
2019,4,2019-09-29,CAR,16,0,HTX,10,5.5,47.5
2019,5,2019-10-06,CAR,34,1,JAX,27,-3.0,41.0
2019,6,2019-10-13,CAR,37,0,TAM,26,-2.0,48.5
2019,8,2019-10-27,CAR,13,0,SFO,51,4.5,41.0
2019,9,2019-11-03,CAR,30,1,OTI,20,-3.5,43.0
2019,10,2019-11-10,CAR,16,0,GNB,24,5.0,49.0
2019,11,2019-11-17,CAR,3,1,ATL,29,-3.5,49.0
2019,12,2019-11-24,CAR,31,0,NOR,34,10.0,46.0
2019,13,2019-12-01,CAR,21,1,WAS,29,-10.5,38.5
2019,14,2019-12-08,CAR,20,0,ATL,40,3.5,48.0
2019,15,2019-12-15,CAR,24,1,SEA,30,6.0,48.5
2019,16,2019-12-22,CAR,6,0,CLT,38,7.5,46.0
2019,17,2019-12-29,CAR,10,1,NOR,42,13.5,45.0
2019,1,2019-09-05,CHI,3,1,GNB,10,-3.5,47.0
2019,2,2019-09-15,CHI,16,0,DEN,14,-3.0,41.0
2019,3,2019-09-23,CHI,31,0,WAS,15,-5.0,41.0
2019,4,2019-09-29,CHI,16,1,MIN,6,1.0,38.0
2019,5,2019-10-06,CHI,21,0,RAI,24,-6.5,39.5
2019,7,2019-10-20,CHI,25,1,NOR,36,-4.0,37.0
2019,8,2019-10-27,CHI,16,1,SDG,17,-3.5,41.0
2019,9,2019-11-03,CHI,14,0,PHI,22,5.0,41.0
2019,10,2019-11-10,CHI,20,1,DET,13,-6.0,38.0
2019,11,2019-11-17,CHI,7,0,RAM,17,5.0,40.0
2019,12,2019-11-24,CHI,19,1,NYG,14,-6.0,41.0
2019,13,2019-11-28,CHI,24,0,DET,20,-5.5,37.5
2019,14,2019-12-05,CHI,31,1,DAL,24,3.0,43.0
2019,15,2019-12-15,CHI,13,0,GNB,21,4.0,40.0
2019,16,2019-12-22,CHI,3,1,KAN,26,6.5,45.5
2019,17,2019-12-29,CHI,21,0,MIN,19,-5.0,36.5
2019,1,2019-09-08,CIN,20,0,SEA,21,9.5,44.0
2019,2,2019-09-15,CIN,17,1,SFO,41,-1.0,46.0
2019,3,2019-09-22,CIN,17,0,BUF,21,5.5,43.5
2019,4,2019-09-30,CIN,3,0,PIT,27,3.5,45.5
2019,5,2019-10-06,CIN,23,1,CRD,26,-3.0,45.0
2019,6,2019-10-13,CIN,17,0,RAV,23,10.5,47.0
2019,7,2019-10-20,CIN,17,1,JAX,27,4.0,44.5
2019,8,2019-10-27,CIN,10,0,RAM,24,12.0,48.5
2019,10,2019-11-10,CIN,13,1,RAV,49,10.5,44.0
2019,11,2019-11-17,CIN,10,0,RAI,17,13.0,48.0
2019,12,2019-11-24,CIN,10,1,PIT,16,5.5,37.5
2019,13,2019-12-01,CIN,22,1,NYJ,6,2.5,43.0
2019,14,2019-12-08,CIN,19,0,CLE,27,6.5,43.0
2019,15,2019-12-15,CIN,13,1,NWE,34,10.5,42.0
2019,16,2019-12-22,CIN,35,0,MIA,38,-1.5,46.0
2019,17,2019-12-29,CIN,33,1,CLE,23,2.5,44.0
2019,1,2019-09-08,CLE,13,1,OTI,43,-5.5,44.0
2019,2,2019-09-16,CLE,23,0,NYJ,3,-6.5,45.5
2019,3,2019-09-22,CLE,13,1,RAM,20,4.0,48.0
2019,4,2019-09-29,CLE,40,0,RAV,25,7.5,47.0
2019,5,2019-10-07,CLE,3,0,SFO,31,5.0,47.5
2019,6,2019-10-13,CLE,28,1,SEA,32,-1.0,45.5
2019,8,2019-10-27,CLE,13,0,NWE,27,9.5,43.0
2019,9,2019-11-03,CLE,19,0,DEN,24,-4.0,39.0
2019,10,2019-11-10,CLE,19,1,BUF,16,-3.0,42.0
2019,11,2019-11-14,CLE,21,1,PIT,7,-3.0,41.5
2019,12,2019-11-24,CLE,41,1,MIA,24,-11.0,45.5
2019,13,2019-12-01,CLE,13,0,PIT,20,-1.0,40.0
2019,14,2019-12-08,CLE,27,1,CIN,19,-6.5,43.0
2019,15,2019-12-15,CLE,24,0,CRD,38,-3.0,49.0
2019,16,2019-12-22,CLE,15,1,RAV,31,9.5,48.5
2019,17,2019-12-29,CLE,23,0,CIN,33,-2.5,44.0
2019,1,2019-09-08,CLT,24,0,SDG,30,6.0,44.5
2019,2,2019-09-15,CLT,19,0,OTI,17,3.0,43.5
2019,3,2019-09-22,CLT,27,1,ATL,24,-1.0,48.0
2019,4,2019-09-29,CLT,24,1,RAI,31,-5.5,46.0
2019,5,2019-10-06,CLT,19,0,KAN,13,10.5,55.5
2019,7,2019-10-20,CLT,30,1,HTX,23,-1.5,46.5
2019,8,2019-10-27,CLT,15,1,DEN,13,-6.0,41.0
2019,9,2019-11-03,CLT,24,0,PIT,26,1.0,39.5
2019,10,2019-11-10,CLT,12,1,MIA,16,-11.0,44.5
2019,11,2019-11-17,CLT,33,1,JAX,13,-2.5,41.5
2019,12,2019-11-21,CLT,17,0,HTX,20,3.5,46.0
2019,13,2019-12-01,CLT,17,1,OTI,31,1.0,41.5
2019,14,2019-12-08,CLT,35,0,TAM,38,3.0,46.5
2019,15,2019-12-16,CLT,7,0,NOR,34,8.0,48.5
2019,16,2019-12-22,CLT,38,1,CAR,6,-7.5,46.0
2019,17,2019-12-29,CLT,20,0,JAX,38,-5.0,41.5
2019,1,2019-09-08,CRD,27,1,DET,27,2.5,45.5
2019,2,2019-09-15,CRD,17,0,RAV,23,13.0,46.0
2019,3,2019-09-22,CRD,20,1,CAR,38,-2.5,46.0
2019,4,2019-09-29,CRD,10,1,SEA,27,5.5,49.0
2019,5,2019-10-06,CRD,26,0,CIN,23,3.0,45.0
2019,6,2019-10-13,CRD,34,1,ATL,33,3.0,52.5
2019,7,2019-10-20,CRD,27,0,NYG,21,3.5,49.5
2019,8,2019-10-27,CRD,9,0,NOR,31,12.5,47.5
2019,9,2019-10-31,CRD,25,1,SFO,28,10.5,43.5
2019,10,2019-11-10,CRD,27,0,TAM,30,5.5,51.0
2019,11,2019-11-17,CRD,26,0,SFO,36,10.0,44.0
2019,13,2019-12-01,CRD,7,1,RAM,34,2.5,47.0
2019,14,2019-12-08,CRD,17,1,PIT,23,2.5,43.5
2019,15,2019-12-15,CRD,38,1,CLE,24,3.0,49.0
2019,16,2019-12-22,CRD,27,0,SEA,13,8.0,51.0
2019,17,2019-12-29,CRD,24,0,RAM,31,7.0,46.0
2019,1,2019-09-08,DAL,35,1,NYG,17,-7.0,44.0
2019,2,2019-09-15,DAL,31,0,WAS,21,-6.0,46.5
2019,3,2019-09-22,DAL,31,1,MIA,6,-22.0,46.5
2019,4,2019-09-29,DAL,10,0,NOR,12,-2.5,47.0
2019,5,2019-10-06,DAL,24,1,GNB,34,-3.5,46.5
2019,6,2019-10-13,DAL,22,0,NYJ,24,-7.0,43.5
2019,7,2019-10-20,DAL,37,1,PHI,10,-3.0,50.0
2019,9,2019-11-04,DAL,37,0,NYG,18,-6.5,48.5
2019,10,2019-11-10,DAL,24,1,MIN,28,-3.5,48.5
2019,11,2019-11-17,DAL,35,0,DET,27,-7.5,46.5
2019,12,2019-11-24,DAL,9,0,NWE,13,5.5,44.0
2019,13,2019-11-28,DAL,15,1,BUF,26,-6.5,46.5
2019,14,2019-12-05,DAL,24,0,CHI,31,-3.0,43.0
2019,15,2019-12-15,DAL,44,1,RAM,21,1.0,48.5
2019,16,2019-12-22,DAL,9,0,PHI,17,-2.0,47.0
2019,17,2019-12-29,DAL,47,1,WAS,16,-12.5,47.5
2019,1,2019-09-09,DEN,16,0,RAI,24,-3.0,42.5
2019,2,2019-09-15,DEN,14,1,CHI,16,3.0,41.0
2019,3,2019-09-22,DEN,16,0,GNB,27,7.0,42.0
2019,4,2019-09-29,DEN,24,1,JAX,26,-2.5,37.0
2019,5,2019-10-06,DEN,20,0,SDG,13,4.0,46.0
2019,6,2019-10-13,DEN,16,1,OTI,0,-1.0,41.0
2019,7,2019-10-17,DEN,6,1,KAN,30,3.0,49.5
2019,8,2019-10-27,DEN,13,0,CLT,15,6.0,41.0
2019,9,2019-11-03,DEN,24,1,CLE,19,4.0,39.0
2019,11,2019-11-17,DEN,23,0,MIN,27,10.0,40.5
2019,12,2019-11-24,DEN,3,0,BUF,20,3.5,37.0
2019,13,2019-12-01,DEN,23,1,SDG,20,4.5,39.0
2019,14,2019-12-08,DEN,38,0,HTX,24,8.0,42.5
2019,15,2019-12-15,DEN,3,0,KAN,23,10.0,43.0
2019,16,2019-12-22,DEN,27,1,DET,17,-9.5,40.0
2019,17,2019-12-29,DEN,16,1,RAI,15,-5.5,41.5
2019,1,2019-09-08,DET,27,0,CRD,27,-2.5,45.5
2019,2,2019-09-15,DET,13,1,SDG,10,1.0,47.0
2019,3,2019-09-22,DET,27,0,PHI,24,4.0,45.0
2019,4,2019-09-29,DET,30,1,KAN,34,7.5,54.5
2019,6,2019-10-14,DET,22,0,GNB,23,3.5,47.0
2019,7,2019-10-20,DET,30,1,MIN,42,2.5,43.5
2019,8,2019-10-27,DET,31,1,NYG,26,-6.5,49.0
2019,9,2019-11-03,DET,24,0,RAI,31,2.5,51.5
2019,10,2019-11-10,DET,13,0,CHI,20,6.0,38.0
2019,11,2019-11-17,DET,27,1,DAL,35,7.5,46.5
2019,12,2019-11-24,DET,16,0,WAS,19,-4.0,39.0
2019,13,2019-11-28,DET,20,1,CHI,24,5.5,37.5
2019,14,2019-12-08,DET,7,0,MIN,20,12.0,43.5
2019,15,2019-12-15,DET,17,1,TAM,38,5.5,46.0
2019,16,2019-12-22,DET,17,0,DEN,27,9.5,40.0
2019,17,2019-12-29,DET,20,1,GNB,23,13.5,44.0
2019,1,2019-09-05,GNB,10,0,CHI,3,3.5,47.0
2019,2,2019-09-15,GNB,21,1,MIN,16,-3.0,43.0
2019,3,2019-09-22,GNB,27,1,DEN,16,-7.0,42.0
2019,4,2019-09-26,GNB,27,1,PHI,34,-3.5,46.0
2019,5,2019-10-06,GNB,34,0,DAL,24,3.5,46.5
2019,6,2019-10-14,GNB,23,1,DET,22,-3.5,47.0
2019,7,2019-10-20,GNB,42,1,RAI,24,-5.5,48.0
2019,8,2019-10-27,GNB,31,0,KAN,24,-5.0,48.0
2019,9,2019-11-03,GNB,11,0,SDG,26,-4.0,50.0
2019,10,2019-11-10,GNB,24,1,CAR,16,-5.0,49.0
2019,12,2019-11-24,GNB,8,0,SFO,37,3.0,48.0
2019,13,2019-12-01,GNB,31,0,NYG,13,-6.5,43.5
2019,14,2019-12-08,GNB,20,1,WAS,15,-13.0,42.5
2019,15,2019-12-15,GNB,21,1,CHI,13,-4.0,40.0
2019,16,2019-12-23,GNB,23,0,MIN,10,4.0,47.0
2019,17,2019-12-29,GNB,23,0,DET,20,-13.5,44.0
2019,1,2019-09-09,HTX,28,0,NOR,30,6.5,52.0
2019,2,2019-09-15,HTX,13,1,JAX,12,-7.5,43.0
2019,3,2019-09-22,HTX,27,0,SDG,20,3.0,49.0
2019,4,2019-09-29,HTX,10,1,CAR,16,-5.5,47.5
2019,5,2019-10-06,HTX,53,1,ATL,32,-4.0,49.0
2019,6,2019-10-13,HTX,31,0,KAN,24,3.5,54.5
2019,7,2019-10-20,HTX,23,0,CLT,30,1.5,46.5
2019,8,2019-10-27,HTX,27,1,RAI,24,-5.0,52.0
2019,9,2019-11-03,HTX,26,0,JAX,3,1.0,46.0
2019,11,2019-11-17,HTX,7,0,RAV,41,4.0,51.0
2019,12,2019-11-21,HTX,20,1,CLT,17,-3.5,46.0
2019,13,2019-12-01,HTX,28,1,NWE,22,3.5,47.0
2019,14,2019-12-08,HTX,24,1,DEN,38,-8.0,42.5
2019,15,2019-12-15,HTX,24,0,OTI,21,3.0,50.0
2019,16,2019-12-21,HTX,23,0,TAM,20,-3.0,50.0
2019,17,2019-12-29,HTX,14,1,OTI,35,10.0,43.0
2019,1,2019-09-08,JAX,26,1,KAN,40,3.5,49.0
2019,2,2019-09-15,JAX,12,0,HTX,13,7.5,43.0
2019,3,2019-09-19,JAX,20,1,OTI,7,1.5,38.0
2019,4,2019-09-29,JAX,26,0,DEN,24,2.5,37.0
2019,5,2019-10-06,JAX,27,0,CAR,34,3.0,41.0
2019,6,2019-10-13,JAX,6,1,NOR,13,-2.5,42.5
2019,7,2019-10-20,JAX,27,0,CIN,17,-4.0,44.5
2019,8,2019-10-27,JAX,29,1,NYJ,15,-7.0,39.5
2019,9,2019-11-03,JAX,3,1,HTX,26,-1.0,46.0
2019,11,2019-11-17,JAX,13,0,CLT,33,2.5,41.5
2019,12,2019-11-24,JAX,20,0,OTI,42,4.5,42.0
2019,13,2019-12-01,JAX,11,1,TAM,28,3.0,46.5
2019,14,2019-12-08,JAX,10,1,SDG,45,3.5,42.0
2019,15,2019-12-15,JAX,20,0,RAI,16,7.0,47.0
2019,16,2019-12-22,JAX,12,0,ATL,24,7.5,48.0
2019,17,2019-12-29,JAX,38,1,CLT,20,5.0,41.5
2019,1,2019-09-08,KAN,40,0,JAX,26,-3.5,49.0
2019,2,2019-09-15,KAN,28,0,RAI,10,-7.0,53.5
2019,3,2019-09-22,KAN,33,1,RAV,28,-4.5,52.0
2019,4,2019-09-29,KAN,34,0,DET,30,-7.5,54.5
2019,5,2019-10-06,KAN,13,1,CLT,19,-10.5,55.5
2019,6,2019-10-13,KAN,24,1,HTX,31,-3.5,54.5
2019,7,2019-10-17,KAN,30,0,DEN,6,-3.0,49.5
2019,8,2019-10-27,KAN,24,1,GNB,31,5.0,48.0
2019,9,2019-11-03,KAN,26,1,MIN,23,5.5,46.0
2019,10,2019-11-10,KAN,32,0,OTI,35,-5.0,49.0
2019,11,2019-11-18,KAN,24,0,SDG,17,-5.5,52.5
2019,13,2019-12-01,KAN,40,1,RAI,9,-11.5,49.5
2019,14,2019-12-08,KAN,23,0,NWE,16,3.0,49.5
2019,15,2019-12-15,KAN,23,1,DEN,3,-10.0,43.0
2019,16,2019-12-22,KAN,26,0,CHI,3,-6.5,45.5
2019,17,2019-12-29,KAN,31,1,SDG,21,-10.0,46.0
2019,1,2019-09-08,MIA,10,1,RAV,59,7.0,41.0
2019,2,2019-09-15,MIA,0,1,NWE,43,18.0,48.5
